"ORIG_RT","ORIG_AMT","ORIG_TRM","OLTV","OCLTV","NUM_BO","DTI","CSCORE_B","NUM_UNIT","LAST_RT","Loan.Age","Adj.Month.To.Mat","CSCORE_MN","loan_month","first_month","cluster"
4.75,11.7752897294377,12,45,45,2,30,812,4,4.75,-0.0333333333333333,360,812,366,2,5
3,11.5129254649702,4,34,68,2,19,815,1,3,0.266666666666667,111,815,123,2,1
5.75,12.498742259493,12,79,79,2,40,729,1,5.75,0.0333333333333333,359,714,366,2,2
5.125,12.7128902478986,12,80,80,2,26,767,1,5.125,0.266666666666667,352,766,366,2,2
3.875,11.3963916487143,12,97,97,1,23,740,1,3.875,0.0666666666666667,358,740,366,2,4
3.5,12.9408415007809,12,70,70,1,30,707,1,3.5,0.1,357,707,366,2,2
4.25,12.1652506510099,12,88,88,2,34,777,1,4.25,0.333333333333333,350,777,366,2,2
3.75,12.4332082181139,6,80,80,2,35,739,1,3.75,0.0666666666666667,178,739,184,2,1
6.375,12.618182296357,12,72,72,1,35,783,1,6.375,0.366666666666667,349,783,366,2,4
3.875,12.0782392740203,12,80,80,1,36,799,1,3.875,0.3,351,799,366,2,4
6.125,12.9384405392434,12,80,80,1,33,696,1,6.125,0.333333333333333,350,696,366,2,4
7.25,10.77895628989,12,58,58,2,21,627,1,7.25,0.233333333333333,352,627,365,1,3
6.25,11.2772031314492,12,75,75,1,34,639,1,6.25,0.2,354,639,365,1,4
7.875,11.2515607008358,6,80,80,1,31,765,1,7.875,0.2,169,765,184,2,4
4.25,13.0389817684653,12,80,80,1,45,760,1,4.25,0.2,354,760,366,2,4
3.875,12.5602444592508,12,75,75,2,39,759,1,3.875,0.233333333333333,353,759,366,2,2
3.75,11.3850920934603,12,66,66,2,21,811,1,3.75,0.3,351,800,366,2,2
5.69,12.2307652581205,8,61,61,2,33,771,1,5.69,0.333333333333333,230,743,245,2,1
6.125,11.6613454700885,12,53,53,1,45,784,1,6.125,0.333333333333333,348,784,365,1,5
4.875,11.1418617835794,12,90,90,1,33,813,1,4.875,0.1,356,813,366,2,4
5,10.8197782844103,6,33,33,1,7,792,1,5,0.233333333333333,169,792,184,2,5
5.625,11.5991031612113,12,69,69,2,28,724,1,5.625,0.233333333333333,353,724,366,2,3
8.375,12.0137007528827,12,60,60,2,28,480,1,8.375,0.233333333333333,354,468,366,2,3
4.5,12.0552497557956,12,80,85,1,33,759,1,4.5,0.133333333333333,355,759,366,2,4
4.875,11.5228757958234,12,80,80,2,30,761,1,4.875,0.3,347,704,366,2,3
5.875,12.2548628096996,12,70,70,2,18,777,1,5.875,0.166666666666667,0,777,366,2,2
5.25,12.9116423460887,12,52,56,1,35,686,1,5.25,0.2,354,686,366,2,4
6.875,12.1960223096767,12,80,80,1,12,788,1,6.875,0.133333333333333,356,788,366,2,4
4.92,11.6082356447746,12,74,74,1,35,789,1,4.92,0.333333333333333,349,789,366,2,4
2.875,12.6823068245265,6,76,76,2,36,786,1,2.875,0,180,777,184,2,1
6.25,12.3501729895039,12,51,51,1,43,799,1,6.25,0.266666666666667,0,799,366,2,5
8.625,11.0821425488778,12,75,75,2,33,615,1,8.625,0.166666666666667,351,615,366,2,3
6.125,12.2452933586835,12,80,80,2,53,659,1,6.125,0.2,354,659,366,2,3
5.75,10.9681982895286,4,64,64,2,30,677,1,5.75,0.333333333333333,110,661,123,2,1
3.1,12.3238556811866,6,77,77,2,25,787,1,3.1,0.2,172,787,184,2,1
4.625,12.6760762747759,12,53,65,2,24,622,1,4.625,0.0666666666666667,358,622,366,2,2
5.25,12.4799093111599,12,75,75,2,60,784,1,5.25,0.3,351,784,366,2,2
6.5,10.8589989975636,6,60,60,1,36,747,1,6.5,0.1,176,747,184,2,1
6.875,11.5228757958234,12,80,80,1,63,669,1,6.875,0.266666666666667,351,669,366,2,4
4.5,13.0058295611484,12,68,68,2,29,776,1,4.5,0.2,354,776,366,2,2
5.5,12.4090134895269,12,75,75,2,30,725,1,5.5,0.266666666666667,352,649,366,2,2
6.75,12.802158113247,11.6,83,83,1,32,652,1,6.75,0.0666666666666667,346,652,354,2,4
5.125,11.4927227576527,12,80,80,1,43,649,1,5.125,0.1,357,649,366,2,4
6.75,12.4950039373824,11.7,75,75,2,40,721,1,6.75,0.4,0,689,357,2,3
3.875,12.2783933071098,12,71,71,2,38,748,1,3.875,0.333333333333333,350,748,366,2,2
6.625,12.0317192583854,12,72,72,1,39,683,1,6.625,0.166666666666667,353,683,366,2,4
5.375,11.7035458245789,12,80,80,1,31,688,1,5.375,0.166666666666667,354,688,366,2,4
4.125,10.8197782844103,6,40,40,2,26,774,1,4.125,0.333333333333333,170,754,184,2,5
5.75,11.6613454700885,12,80,80,2,25,796,1,5.75,0.4,348,796,366,2,3
6.375,11.6784399034478,6,89,89,2,46,759,1,6.375,0.166666666666667,174,655,184,2,3
5.5,11.0508900053737,12,64,64,2,28,725,1,5.5,0.3,351,718,366,2,3
5.75,11.4616321705827,6,80,80,2,54,817,1,5.75,0.233333333333333,170,802,184,2,1
4.125,12.083905011556,12,75,75,2,20,804,1,4.125,0.333333333333333,349,804,366,2,2
7.75,11.580584113444,12,95,95,2,32,692,1,7.75,0.0333333333333333,358,692,366,2,3
4.625,11.418614785499,12,78,78,1,20,769,1,4.625,0.366666666666667,349,769,366,2,4
4.75,12.7938593104323,12,72,72,1,40,787,1,4.75,0.333333333333333,350,787,366,2,4
4.25,11.8422292121128,12,79,79,2,13,812,1,4.25,0,359,812,366,2,2
4.375,12.6823068245265,12,58,58,1,45,707,3,4.375,0.166666666666667,355,707,366,2,4
6.25,12.7098736543592,12,90,90,2,55,689,1,6.25,0.233333333333333,353,689,366,2,3
5.2,11.0974100210086,12,55,55,1,21,817,1,5.2,0.266666666666667,352,817,366,2,5
4.75,11.4824662574855,12,80,80,1,44,723,1,4.75,0.166666666666667,354,723,366,2,4
6.65,12.1007121298723,6,85,85,2,18,777,1,6.65,0.866666666666667,154,777,184,2,1
5.375,11.0348896640272,12,77,77,1,49,745,1,5.375,0.266666666666667,352,745,366,2,4
5.75,12.083905011556,12,55,55,2,21,752,1,5.75,0,360,616,366,2,5
6.25,11.289781913656,12,56,56,1,15,608,1,6.25,0.3,350,608,366,2,5
5.875,12.4490188241406,12,65,65,1,42,748,1,5.875,0.1,357,748,366,2,4
3.625,12.3842188309136,6,80,80,2,32,802,1,3.625,0.0333333333333333,178,788,183,1,1
3.875,12.3059179804999,12,80,80,1,25,799,1,3.875,0.133333333333333,356,799,366,2,4
4.75,12.8790171187726,12,80,80,2,31,796,1,4.75,0.166666666666667,354,783,366,2,2
5.5,12.0494188354848,12,80,80,1,44,783,1,5.5,0.233333333333333,353,783,366,2,4
2.75,12.6247829803884,6,51,51,1,38,718,1,2.75,0.2,174,718,184,2,1
3.625,11.6526874073454,6,54,54,2,25,681,1,3.625,0.366666666666667,168,678,184,2,1
5.875,10.8197782844103,12,57,57,2,27,701,1,5.875,0.366666666666667,349,701,366,2,5
6.875,11.6699292137799,12,88,88,2,34,742,1,6.875,0.633333333333333,340,742,366,2,3
4.375,11.5129254649702,6,19,19,2,38,776,1,4.375,0.366666666666667,169,776,184,2,5
5.5,12.2160229763833,12,60,60,2,23,767,1,5.5,0.333333333333333,350,767,366,2,2
6.125,11.0020998412042,8,15,15,2,46,698,1,6.125,0.433333333333333,227,656,245,2,5
5.5,11.0186291431554,4,59,59,1,24,786,1,5.5,0.166666666666667,113,786,123,2,1
2.25,12.3013828253345,4,58,58,2,20,801,1,2.25,0.2,114,801,123,2,1
2.625,11.4295438560312,6,67,67,2,11,789,1,2.625,0.0666666666666667,178,789,184,2,1
6.25,12.0435537160324,12,83,83,1,23,673,1,6.25,0.1,356,673,366,2,4
7.25,12.4837043821285,12,95,95,2,44,616,1,7.25,0.233333333333333,353,616,366,2,3
5.75,11.870599909242,12,95,95,2,28,737,1,5.75,0.233333333333333,353,737,366,2,3
6,12.0076217068063,12,80,80,2,31,791,1,6,0.0333333333333333,359,757,366,2,3
7.25,11.5424842672118,12,77,77,1,45,685,1,7.25,0.1,356,685,366,2,4
5,12.3371009079366,12,80,80,2,32,766,1,5,0.266666666666667,351,766,366,2,2
5.5,11.7597855429018,12,80,80,1,42,642,1,5.5,0.233333333333333,353,642,366,2,4
5.875,12.2209612580239,12,78,78,2,11,730,1,5.875,0.2,333,730,366,2,2
4,11.0020998412042,6,48,48,1,34,750,1,4,0.166666666666667,175,750,184,2,5
3.875,12.3238556811866,12,35,35,2,25,813,1,3.875,0.366666666666667,349,769,366,2,5
6.5,11.0348896640272,8,80,80,2,40,668,1,6.5,0.2,234,620,245,2,3
5.625,11.6172854802945,12,97,97,2,32,762,1,5.625,0.233333333333333,352,762,366,2,3
6.75,12.1652506510099,8,62,62,2,42,702,1,6.75,0.1,237,680,245,2,3
4.15,11.47210347045,4,50,50,2,19,796,1,4.15,0.0666666666666667,118,796,123,2,1
5.875,12.2160229763833,12,80,80,2,33,798,1,5.875,0,359,798,366,2,3
6.25,12.3059179804999,12,56,56,2,64,635,1,6.25,0.333333333333333,0,635,366,2,3
8.625,10.2750511089686,6,97,97,2,30,707,1,8.625,0.333333333333333,170,674,184,2,3
8.5,12.0725412529057,12,75,75,2,29,724,1,8.5,0.3,351,705,366,2,3
4,12.2160229763833,12,80,80,2,36,776,1,4,0.233333333333333,353,753,366,2,2
3.75,12.2160229763833,6,75,75,1,6,763,1,3.75,0.1,176,763,184,2,1
5.875,12.3458345879053,12,66,66,2,63,741,1,5.875,0.133333333333333,355,740,366,2,3
3.375,12.9408415007809,6,49,49,2,13,796,1,3.375,0.2,173,772,185,3,1
4.625,11.6868787720937,12,95,95,1,35,769,1,4.625,0.1,354,769,366,2,4
4.25,11.8775685785581,12,68,68,1,16,773,1,4.25,0.0333333333333333,359,773,367,3,4
6.75,12.6915804613119,12,75,75,2,37,709,1,6.75,0.1,357,709,366,2,3
5.875,11.6952470217642,12,73,73,1,37,686,1,5.875,0.0333333333333333,358,686,366,2,4
3.99,12.1652506510099,6,80,80,2,27,777,1,3.99,0.166666666666667,175,777,184,2,1
3.75,12.0435537160324,12,63,63,2,28,787,1,3.75,0.0666666666666667,357,787,366,2,2
4.625,12.1007121298723,8,60,60,2,39,728,1,4.625,0.0666666666666667,238,728,244,2,1
5.25,11.1562505210315,6,23,23,1,22,800,1,5.25,0.433333333333333,151,800,184,2,5
6.5,12.2643415536542,12,80,80,2,29,784,1,6.5,0.133333333333333,355,784,366,2,3
5.875,12.498742259493,12,77,77,2,11,742,1,5.875,0.0333333333333333,358,742,366,2,2
5.99,12.563747089802,12,80,80,1,58,776,1,5.99,-0.0333333333333333,360,776,366,2,4
5.25,11.4403547721354,6,73,73,2,45,797,1,5.25,0.166666666666667,172,797,184,2,1
5,12.1007121298723,4,36,36,2,12,765,1,5,0.1,0,765,123,2,5
6.25,12.6946526603488,12,80,80,2,35,790,1,6.25,0.4,348,790,366,2,2
5.25,12.5317727851695,12,73,73,2,20,811,1,5.25,0.266666666666667,352,811,366,2,2
4.25,12.7007688873663,12,80,80,2,26,748,1,4.25,0.133333333333333,355,740,366,2,2
6.625,11.5129254649702,12,64,64,2,10,592,1,6.625,0.2,354,545,366,2,3
3,12.6475481911614,6,63,63,2,23,803,1,3,0.0333333333333333,178,795,184,2,1
6.75,11.8204101647182,12,78,78,2,21,790,1,6.75,0.2,354,790,366,2,3
3.75,13.3455069287185,12,53,53,2,30,813,1,3.75,0.166666666666667,350,783,366,2,2
6.875,9.90348755253613,6,24,24,2,38,796,1,6.875,0.133333333333333,175,796,184,2,5
4.125,11.3265958867787,12,80,80,1,40,725,1,4.125,0.266666666666667,349,725,366,2,4
5.75,12.083905011556,12,85,85,2,49,750,1,5.75,0.133333333333333,354,703,366,2,3
3.75,11.7280368445872,4,78,78,2,43,799,1,3.75,0.133333333333333,116,799,123,2,1
7,11.8277362048103,12,85,85,1,36,644,1,7,0.0666666666666667,357,644,366,2,4
5.875,11.3504065354725,6,44,44,2,31,779,1,5.875,0.366666666666667,168,779,184,2,5
6.25,11.9576112862317,12,95,95,2,31,703,1,6.25,0.2,353,679,366,2,3
4.375,12.4607148639038,12,80,80,2,36,783,1,4.375,0.333333333333333,349,777,366,2,2
3.75,11.9891596439666,12,42,42,2,23,812,1,3.75,0.0333333333333333,358,812,366,2,5
3.875,12.6280670555895,12,69,69,2,23,790,1,3.875,0.166666666666667,355,790,366,2,2
4.375,12.9408415007809,8,88,88,1,45,695,1,4.375,0.2,234,695,245,2,4
3.5,12.3883942023241,12,65,65,2,45,784,1,3.5,0.233333333333333,353,784,365,1,2
5.375,10.7579028806922,6,55,55,1,17,755,1,5.375,0,179,755,184,2,5
6.25,12.0376539939052,12,32,32,1,35,694,1,6.25,0.0333333333333333,359,694,366,2,5
5.25,12.2209612580239,12,90,90,1,39,730,1,5.25,0.333333333333333,349,730,366,2,4
6.625,11.2644641056717,12,49,49,1,45,659,1,6.625,0.0333333333333333,358,659,366,2,5
3.875,11.4927227576527,4,58,58,2,50,735,1,3.875,0.2,114,718,123,2,1
6.125,11.5424842672118,12,80,80,2,58,611,1,6.125,0.1,357,611,366,2,3
4.125,11.5424842672118,12,90,90,2,34,769,1,4.125,0.2,354,727,366,2,2
6.25,11.5521461781235,6,80,80,2,28,736,1,6.25,0.2,169,736,184,2,1
3.625,12.5245263766487,12,89,89,1,39,777,1,3.625,0.166666666666667,355,777,366,2,4
4,11.8422292121128,12,75,75,2,31,797,1,4,0.166666666666667,354,797,366,2,2
4.875,12.6443275764613,12,47,47,1,43,739,1,4.875,0.0333333333333333,359,739,366,2,5
3.25,12.3282902782544,12,91,91,1,27,780,1,3.25,0.0333333333333333,359,780,366,2,4
5.375,11.805595078933,12,90,90,2,31,798,1,5.375,0.3,351,798,366,2,3
4.875,12.1441972418121,12,75,75,2,40,803,1,4.875,0,359,795,366,2,2
6,12.6915804613119,12,70,70,2,33,751,1,6,0.333333333333333,349,751,367,3,2
6.125,11.9316357998284,12,80,80,2,43,734,1,6.125,0.133333333333333,356,734,366,2,3
4.75,11.8635823365834,9.6,80,80,1,19,643,1,4.75,0.333333333333333,278,643,293,2,4
6.5,11.1562505210315,12,23,23,1,43,769,1,6.5,0.333333333333333,351,769,366,2,5
7,12.3715870840077,12,95,95,1,47,691,1,7,0.133333333333333,355,691,366,2,4
7,12.3282902782544,12,95,95,2,43,758,1,7,0.0666666666666667,358,758,366,2,3
6.5,11.0020998412042,12,53,53,2,54,678,1,6.5,0.2,353,678,366,2,5
5.7,12.3238556811866,12,44,44,2,14,809,1,5.7,0,360,748,366,2,5
5,12.2060726455302,12,80,80,2,22,774,1,5,0.333333333333333,349,774,367,3,2
6.875,12.3883942023241,12,80,80,1,44,762,1,6.875,0.133333333333333,0,762,366,2,4
7,11.8775685785581,12,85,85,2,41,651,1,7,0.366666666666667,349,651,366,2,3
6.625,12.8866410438833,12,20,40,2,39,782,1,6.625,0.0333333333333333,358,782,365,1,5
4.75,11.1562505210315,6,59,59,1,39,794,1,4.75,0.233333333333333,172,794,184,2,1
4.75,13.3063502135173,12,51,51,2,52,776,1,4.75,0.1,357,776,366,2,2
4.625,10.9150884642146,3.56666666666667,65,65,2,25,724,1,4.625,0.2,101,724,110,2,1
3.49,12.7367008965923,6,80,80,1,25,766,1,3.49,0.2,173,766,184,2,1
4.5,11.6868787720937,6,63,63,2,20,717,1,4.5,0.266666666666667,172,717,184,2,1
3.375,11.9316357998284,8,77,77,2,15,778,1,3.375,0.2,233,778,245,2,1
3.875,12.4568313638774,12,49,49,2,14,778,1,3.875,0.233333333333333,316,778,366,2,5
6.75,10.5453414387085,12,90,90,2,30,770,1,6.75,0.4,348,763,366,2,3
5.75,11.9953516142145,12,80,80,1,49,727,1,5.75,0.3,350,727,366,2,4
7.75,11.5898865061064,12,80,80,1,14,744,1,7.75,0.4,347,744,366,2,4
4.875,12.5098740998618,12,73,73,2,16,754,1,4.875,0.166666666666667,355,754,366,2,2
6.5,12.0137007528827,12,74,74,2,26,750,1,6.5,0.0333333333333333,358,733,366,2,3
4.625,12.4912515877638,12,95,95,1,42,787,1,4.625,0.433333333333333,347,787,366,2,4
3.5,12.5135573452781,12,65,65,1,34,801,1,3.5,0.2,353,801,366,2,4
5.625,11.5129254649702,12,16,16,1,15,797,1,5.625,0.1,322,797,366,2,5
4.25,12.2060726455302,12,73,73,1,39,821,1,4.25,0.1,356,821,366,2,4
4.375,11.6952470217642,6,49,49,1,29,785,1,4.375,0.266666666666667,172,785,184,2,5
3.25,11.2384886192685,4,62,62,1,22,754,1,3.25,0.166666666666667,112,754,123,2,1
6.375,11.7360690162844,8,80,80,2,40,760,1,6.375,0.433333333333333,227,760,245,2,3
8.5,11.5327280922664,12,95,95,2,35,733,1,8.5,0.2,343,733,366,2,3
5.5,12.6214880844915,12,67,67,2,43,743,1,5.5,0.1,357,743,366,2,2
5.875,12.0435537160324,12,66,66,1,32,806,1,5.875,0.166666666666667,353,806,366,2,4
5,11.580584113444,6,24,24,2,32,729,1,5,0,180,729,184,2,5
7.25,11.1562505210315,4,69,69,1,31,690,1,7.25,0.366666666666667,109,690,123,2,1
6.25,12.6378550619557,12,80,80,2,27,610,1,6.25,0.366666666666667,348,610,366,2,2
3.75,12.837344422372,12,81,81,2,33,745,1,3.75,0.266666666666667,352,745,366,2,2
4.25,12.2258752728264,12,95,95,2,36,780,1,4.25,0.0333333333333333,358,779,366,2,2
4.875,12.5602444592508,12,62,62,1,31,746,1,4.875,0.366666666666667,349,746,366,2,4
6.625,12.5172270741671,12,56,56,2,38,763,1,6.625,0.166666666666667,354,763,366,2,2
4.125,12.9408415007809,12,73,88,2,31,785,1,4.125,0.166666666666667,0,781,366,2,2
6.99,11.8493977015914,12,60,60,1,34,813,1,6.99,0.166666666666667,354,813,366,2,4
7.25,11.6868787720937,12,88,88,2,23,679,1,7.25,0.133333333333333,355,638,366,2,3
2.625,12.6443275764613,6,56,56,2,11,762,1,2.625,0.1,175,762,184,2,1
3,12.1858699382127,4,57,57,2,23,785,1,3,0.366666666666667,106,785,123,2,1
5.25,11.6526874073454,12,73,73,1,48,720,1,5.25,0.3,351,720,366,2,4
5.75,10.7144177687525,6,33,81,2,41,708,1,5.75,0.2,168,708,184,2,1
4.875,11.8913619006905,12,77,77,1,24,789,1,4.875,0.233333333333333,352,789,366,2,4
6.375,12.170445467887,12,80,80,2,45,747,1,6.375,0.1,0,744,366,2,3
4.375,11.5327280922664,8,68,68,2,9,814,1,4.375,0.1,235,811,245,2,1
7.25,11.7519423654407,12,69,69,1,42,629,1,7.25,0.233333333333333,353,629,366,2,4
6.5,12.7910776674704,12,80,80,2,14,795,1,6.5,0.0666666666666667,357,795,366,2,2
4.625,12.3013828253345,12,95,95,1,42,785,1,4.625,0.2,353,785,366,2,4
4.25,11.9316357998284,12,95,95,1,38,785,1,4.25,0.333333333333333,350,785,366,2,4
4.875,12.9360337992128,12,69,69,2,43,744,1,4.875,0.3,350,724,367,3,2
4.75,11.6172854802945,6,80,80,2,25,769,1,4.75,0.233333333333333,173,732,184,2,1
4.625,11.9891596439666,12,95,95,1,43,772,1,4.625,0.233333333333333,353,772,366,2,4
2.875,11.5228757958234,6,41,41,2,36,780,1,2.875,0,180,780,184,2,5
5.375,10.8780471925343,4,61,61,2,8,599,1,5.375,0.333333333333333,110,599,123,2,1
4.375,12.498742259493,12,80,80,2,29,799,1,4.375,0.1,357,799,366,2,2
4.875,11.8422292121128,12,75,75,1,41,801,1,4.875,0.266666666666667,352,801,366,2,4
4.875,11.870599909242,6,41,41,1,44,661,1,4.875,0.4,168,661,185,3,5
6,12.3414772825364,12,80,90,2,32,738,1,6,0.4,348,646,366,2,3
3.99,11.3963916487143,12,75,75,1,19,781,1,3.99,0.266666666666667,352,781,367,3,4
4.5,11.870599909242,12,80,80,1,45,784,1,4.5,0.0333333333333333,354,784,366,2,4
3.75,12.0668105781967,12,95,95,2,21,780,1,3.75,0.266666666666667,352,780,366,2,2
3.5,12.6884987947745,12,74,74,1,45,768,1,3.5,0.366666666666667,341,768,366,2,4
6,11.6526874073454,12,72,72,1,27,767,1,6,0.0666666666666667,357,767,366,2,4
7,10.3089526606443,6,32,32,1,24,613,1,7,0.2,174,613,184,2,5
6.375,12.8158382171511,12,79,79,2,41,662,1,6.375,0.1,357,662,366,2,2
3.875,11.8130300574206,4,33,33,1,18,803,1,3.875,0,101,803,123,2,5
5.5,11.2384886192685,6,22,22,1,34,707,1,5.5,0.233333333333333,172,707,184,2,5
5.375,12.2452933586835,12,49,49,1,50,694,1,5.375,0.166666666666667,355,694,366,2,5
8.375,12.4607148639038,12,72,72,2,33,664,1,8.375,0.2,0,664,366,2,3
3.75,11.5129254649702,12,97,97,2,35,682,1,3.75,0.0333333333333333,358,682,366,2,2
4.75,12.9456261989043,12,47,47,2,32,813,1,4.75,0.3,351,813,366,2,2
5,11.9250351157971,6,70,70,2,32,792,1,5,0.366666666666667,163,665,184,2,1
5.625,9.95227771670556,6,38,38,2,45,708,1,5.625,0.1,177,708,184,2,5
4,12.0951410848229,12,97,97,2,33,723,1,4,0.333333333333333,349,723,366,2,2
3.375,12.5707157591181,6,40,40,1,27,802,1,3.375,0.133333333333333,176,802,184,2,5
7.5,11.4824662574855,12,72,72,2,28,737,1,7.5,0.266666666666667,352,735,366,2,3
6.375,12.9312028719432,12,70,70,1,34,640,1,6.375,0.266666666666667,351,640,366,2,4
6,11.5991031612113,6,67,67,2,22,816,1,6,0.0666666666666667,178,619,185,3,1
4.875,12.0725412529057,6,44,44,2,34,781,1,4.875,0.2,173,774,184,2,5
4.625,12.1172414318236,12,80,80,2,17,784,1,4.625,0.1,356,784,366,2,2
8.75,10.7144177687525,12,95,95,1,38,695,1,8.75,0.266666666666667,335,695,366,2,4
4.625,11.6262541502772,12,95,95,1,41,716,1,4.625,0.2,344,716,366,2,4
7.375,11.6526874073454,12,80,80,2,45,650,1,7.375,0.166666666666667,355,650,366,2,3
5.125,12.8158382171511,12,76,76,2,41,772,1,5.125,0.333333333333333,350,772,366,2,2
4.125,10.8197782844103,12,90,90,1,30,658,1,4.125,0.133333333333333,356,658,366,2,4
4.99,11.5617156291397,6,66,66,2,29,779,1,4.99,0.266666666666667,171,764,184,2,1
4.25,11.4075649493124,12,60,60,2,17,671,1,4.25,0.2,353,671,366,2,5
6.25,11.8635823365834,12,50,50,2,54,646,1,6.25,0.166666666666667,0,646,366,2,5
6.155,11.7519423654407,12,80,80,3,45,790,1,6.155,0.366666666666667,349,768,366,2,3
2.5,12.6823068245265,6,80,80,1,33,800,1,2.5,0.366666666666667,169,800,184,2,1
3.125,11.4403547721354,4,72,72,1,39,720,1,3.125,0.1,117,720,123,2,1
6,11.9953516142145,12,80,80,2,38,741,1,6,0.0333333333333333,358,655,366,2,3
7.25,11.418614785499,12,75,75,2,48,700,1,7.25,0.4,347,700,366,2,3
3.875,11.5129254649702,6,41,41,2,21,799,1,3.875,0.133333333333333,176,784,184,2,5
7.55,12.0552497557956,12,97,97,1,47,606,1,7.55,0.333333333333333,350,606,366,2,4
4.625,12.0197430673387,12,52,52,2,39,799,1,4.625,0.366666666666667,341,799,366,2,5
3.75,12.1388638958367,6,70,70,2,33,772,1,3.75,0.0666666666666667,178,772,184,2,1
7,11.6262541502772,6,80,80,2,34,608,1,7,0.2,174,608,184,2,3
6.875,12.2643415536542,12,80,80,2,5,743,1,6.875,0.3,350,743,366,2,3
2.875,10.5186731916264,6,37,37,1,22,659,1,2.875,0.0333333333333333,178,659,184,2,5
7.625,12.3883942023241,12,88,88,2,33,613,1,7.625,0.4,348,613,366,2,3
3.375,10.8197782844103,6,80,80,2,15,752,1,3.375,0.133333333333333,176,752,184,2,1
3.25,12.0137007528827,6,62,62,2,29,796,1,3.25,0.166666666666667,170,778,184,2,1
5.25,12.3715870840077,6,79,79,2,34,801,1,5.25,0.3,171,766,184,2,1
6.75,12.1652506510099,12,90,90,2,34,695,1,6.75,0.0666666666666667,358,695,366,2,3
6.625,12.5845090812504,12,80,80,2,32,643,1,6.625,0.133333333333333,355,643,366,2,3
5.25,12.0494188354848,12,68,68,1,16,641,1,5.25,0,359,641,366,2,4
5.5,11.8130300574206,12,80,80,1,44,713,1,5.5,0.266666666666667,352,713,366,2,4
2.875,12.3238556811866,6,45,45,2,29,803,1,2.875,0.0333333333333333,175,802,184,2,1
4.125,12.0951410848229,12,95,95,2,38,777,1,4.125,0.366666666666667,346,772,366,2,2
8.375,11.2644641056717,12,80,80,1,53,647,1,8.375,0.0666666666666667,357,647,366,2,4
6.875,11.7981044072039,12,95,95,1,54,757,1,6.875,0.2,352,757,366,2,4
3.875,12.3194013308372,12,61,61,1,31,677,1,3.875,0.133333333333333,356,677,366,2,4
4.75,12.4130868149145,4,12,12,1,54,801,1,4.75,0.0666666666666667,118,801,123,2,5
7.875,10.4912742174382,8,95,95,1,24,774,1,7.875,0.366666666666667,226,774,245,2,4
3.5,12.7742233359154,12,75,75,1,44,806,1,3.5,0.166666666666667,354,806,366,2,4
3.5,12.3458345879053,12,85,85,2,36,815,1,3.5,0.1,356,805,366,2,2
5.75,12.2643415536542,12,47,47,1,32,708,1,5.75,0.333333333333333,350,708,366,2,5
5.375,12.3800259526536,6,72,86,2,48,806,1,5.375,0.333333333333333,170,795,184,2,1
6,12.0668105781967,12,80,80,1,39,730,1,6,0.0333333333333333,359,730,366,2,4
6.75,10.0432494949113,6,56,56,1,37,717,1,6.75,0.166666666666667,175,717,184,2,5
6.375,12.4252081754468,12,80,80,2,19,744,1,6.375,0.133333333333333,356,705,366,2,3
4.375,11.9250351157971,12,93,93,1,30,813,1,4.375,0.233333333333333,353,813,366,2,4
4.25,12.6081988523728,12,95,95,2,41,756,1,4.25,0.333333333333333,350,756,366,2,2
5.625,12.5281561446993,12,80,80,2,43,778,1,5.625,0.3,351,672,366,2,2
4,12.4684369099977,12,40,40,3,48,782,1,4,0.4,348,782,366,2,5
4.375,12.9408415007809,12,95,95,1,30,645,1,4.375,0.166666666666667,355,645,366,2,4
6.25,12.9165684644247,12,77,77,2,58,784,1,6.25,0.4,346,784,366,2,2
4.25,12.3925522124728,12,31,31,2,39,803,2,4.25,0.333333333333333,350,790,366,2,5
3.125,12.9408415007809,6,60,80,2,32,756,1,3.125,0.3,171,756,184,2,1
5,12.1007121298723,12,70,70,1,37,771,1,5,0.266666666666667,352,771,366,2,4
5.25,11.418614785499,12,43,43,2,37,789,1,5.25,0.266666666666667,10,778,366,2,5
